HoY,Date,Start Time,HLoad1,HLoad2,HLoad3,HLoad4,
6989,19-Oct,04:00,25.13007234,,,,
6990,19-Oct,05:00,25.274284885,,,,
6990,19-Oct,05:00,25.274284885,,,,
6991,19-Oct,06:00,25.44708904,,,,
6991,19-Oct,06:00,25.44708904,,,,
6992,19-Oct,07:00,24.506868955,,,,
6992,19-Oct,07:00,24.506868955,,,,
6993,19-Oct,08:00,22.048529165,,,,
6993,19-Oct,08:00,22.048529165,,,,
6994,19-Oct,09:00,20.230596785,,,,
6994,19-Oct,09:00,20.230596785,,,,
6995,19-Oct,10:00,18.906294195,,,,
6995,19-Oct,10:00,18.906294195,,,,
6996,19-Oct,11:00,17.908947585,,,,
6996,19-Oct,11:00,17.908947585,,,,
6997,19-Oct,12:00,17.42148526,,,,
6997,19-Oct,12:00,17.42148526,,,,
6998,19-Oct,13:00,17.347223845,,,,
6998,19-Oct,13:00,17.347223845,,,,
6999,19-Oct,14:00,17.727864325,,,,
6999,19-Oct,14:00,17.727864325,,,,
7000,19-Oct,15:00,18.666517615,,,,
7000,19-Oct,15:00,18.666517615,,,,
7001,19-Oct,16:00,20.763720635,,,,
7001,19-Oct,16:00,20.763720635,,,,
7002,19-Oct,17:00,24.39162925,,,,
7002,19-Oct,17:00,24.39162925,,,,
7003,19-Oct,18:00,25.63598485,,,,
7003,19-Oct,18:00,25.63598485,,,,
7004,19-Oct,19:00,26.38373679,,,,
7004,19-Oct,19:00,26.38373679,,,,
7005,19-Oct,20:00,26.924593955,,,,
7005,19-Oct,20:00,26.924593955,,,,
7006,19-Oct,21:00,26.898462255,,,,
7006,19-Oct,21:00,26.898462255,,,,
7007,19-Oct,22:00,26.58200767,,,,
7007,19-Oct,22:00,26.58200767,,,,
7008,19-Oct,23:00,26.623943395,,,,
7008,19-Oct,23:00,26.623943395,,,,
7009,20-Oct,00:00,27.328340905,,,,
7009,20-Oct,00:00,27.328340905,,,,
7010,20-Oct,01:00,28.30153925,,,,
7010,20-Oct,01:00,28.30153925,,,,
7011,20-Oct,02:00,28.525169415,,,,
7011,20-Oct,02:00,28.525169415,,,,
7012,20-Oct,03:00,28.098670155,,,,
7012,20-Oct,03:00,28.098670155,,,,
7013,20-Oct,04:00,28.501902465,,,,
7013,20-Oct,04:00,28.501902465,,,,
7014,20-Oct,05:00,28.517572625,,,,
7014,20-Oct,05:00,28.517572625,,,,
7015,20-Oct,06:00,28.452091245,,,,
7015,20-Oct,06:00,28.452091245,,,,
7016,20-Oct,07:00,28.023233485,,,,
7016,20-Oct,07:00,28.023233485,,,,
7017,20-Oct,08:00,26.697338375,,,,
7017,20-Oct,08:00,26.697338375,,,,
7018,20-Oct,09:00,24.90402898,,,,
7018,20-Oct,09:00,24.90402898,,,,
7019,20-Oct,10:00,22.904319375,,,,
7019,20-Oct,10:00,22.904319375,,,,
7020,20-Oct,11:00,21.246370955,,,,
7020,20-Oct,11:00,21.246370955,,,,
7021,20-Oct,12:00,20.412008375,,,,
7021,20-Oct,12:00,20.412008375,,,,
7022,20-Oct,13:00,20.3195506,,,,
7022,20-Oct,13:00,20.3195506,,,,
7023,20-Oct,14:00,20.86336145,,,,
7023,20-Oct,14:00,20.86336145,,,,
7024,20-Oct,15:00,21.992969485,,,,
7024,20-Oct,15:00,21.992969485,,,,
7025,20-Oct,16:00,24.03649083,,,,
7025,20-Oct,16:00,24.03649083,,,,
7026,20-Oct,17:00,26.393651495,,,,
7026,20-Oct,17:00,26.393651495,,,,
7027,20-Oct,18:00,26.67474199,,,,
7027,20-Oct,18:00,26.67474199,,,,
7028,20-Oct,19:00,26.923180805,,,,
7028,20-Oct,19:00,26.923180805,,,,
7029,20-Oct,20:00,27.38838017,,,,
7029,20-Oct,20:00,27.38838017,,,,
7030,20-Oct,21:00,27.666182375,,,,
7030,20-Oct,21:00,27.666182375,,,,
7031,20-Oct,22:00,27.67756764,,,,
7031,20-Oct,22:00,27.67756764,,,,
7032,20-Oct,23:00,27.522088485,,,,
7032,20-Oct,23:00,27.522088485,,,,
7033,21-Oct,00:00,27.13455546,,,,
7033,21-Oct,00:00,27.13455546,,,,
7034,21-Oct,01:00,26.86778201,,,,
7034,21-Oct,01:00,26.86778201,,,,
7035,21-Oct,02:00,26.668399475,,,,
7035,21-Oct,02:00,26.668399475,,,,
7036,21-Oct,03:00,26.551639985,,,,
7036,21-Oct,03:00,26.551639985,,,,
7037,21-Oct,04:00,26.52541054,,,,
7037,21-Oct,04:00,26.52541054,,,,
7038,21-Oct,05:00,26.474876915,,,,
7038,21-Oct,05:00,26.474876915,,,,
7039,21-Oct,06:00,26.378692795,,,,
7039,21-Oct,06:00,26.378692795,,,,
7040,21-Oct,07:00,25.880334365,,,,
7040,21-Oct,07:00,25.880334365,,,,
7041,21-Oct,08:00,24.3456034,,,,
7041,21-Oct,08:00,24.3456034,,,,
7042,21-Oct,09:00,22.639722475,,,,
7042,21-Oct,09:00,22.639722475,,,,
7043,21-Oct,10:00,20.88051118,,,,
7043,21-Oct,10:00,20.88051118,,,,
7044,21-Oct,11:00,19.395207765,,,,
7044,21-Oct,11:00,19.395207765,,,,
7045,21-Oct,12:00,18.383617965,,,,
7045,21-Oct,12:00,18.383617965,,,,
7046,21-Oct,13:00,18.01632721,,,,
7046,21-Oct,13:00,18.01632721,,,,
7047,21-Oct,14:00,18.067902505,,,,
7047,21-Oct,14:00,18.067902505,,,,
7048,21-Oct,15:00,18.8846231,,,,
7048,21-Oct,15:00,18.8846231,,,,
7049,21-Oct,16:00,21.39341639,,,,
7049,21-Oct,16:00,21.39341639,,,,
7050,21-Oct,17:00,24.702087355,,,,
7050,21-Oct,17:00,24.702087355,,,,
7051,21-Oct,18:00,25.49624229,,,,
7051,21-Oct,18:00,25.49624229,,,,
7052,21-Oct,19:00,25.99260478,,,,
7052,21-Oct,19:00,25.99260478,,,,
7053,21-Oct,20:00,26.401094485,,,,
7053,21-Oct,20:00,26.401094485,,,,
7054,21-Oct,21:00,26.832901085,,,,
7054,21-Oct,21:00,26.832901085,,,,
7055,21-Oct,22:00,27.177936865,,,,
7055,21-Oct,22:00,27.177936865,,,,
7056,21-Oct,23:00,27.445477105,,,,
7056,21-Oct,23:00,27.445477105,,,,
7057,22-Oct,00:00,27.519042255,,,,
7057,22-Oct,00:00,27.519042255,,,,
7058,22-Oct,01:00,27.28743463,,,,
7058,22-Oct,01:00,27.28743463,,,,
7059,22-Oct,02:00,26.977953085,,,,
7059,22-Oct,02:00,26.977953085,,,,
7060,22-Oct,03:00,27.077642795,,,,
7060,22-Oct,03:00,27.077642795,,,,
7061,22-Oct,04:00,27.703325565,,,,
7061,22-Oct,04:00,27.703325565,,,,
7062,22-Oct,05:00,28.28212005,,,,
7062,22-Oct,05:00,28.28212005,,,,
7063,22-Oct,06:00,28.63544668,,,,
7063,22-Oct,06:00,28.63544668,,,,
7064,22-Oct,07:00,27.88427143,,,,
7064,22-Oct,07:00,27.88427143,,,,
7065,22-Oct,08:00,25.53594911,,,,
7065,22-Oct,08:00,25.53594911,,,,
7066,22-Oct,09:00,22.934182645,,,,
7066,22-Oct,09:00,22.934182645,,,,
7067,22-Oct,10:00,20.155861725,,,,
7067,22-Oct,10:00,20.155861725,,,,
7068,22-Oct,11:00,17.9180955,,,,
7068,22-Oct,11:00,17.9180955,,,,
7069,22-Oct,12:00,16.918341725,,,,
7069,22-Oct,12:00,16.918341725,,,,
7070,22-Oct,13:00,16.648165815,,,,
7070,22-Oct,13:00,16.648165815,,,,
7071,22-Oct,14:00,17.015190005,,,,
7071,22-Oct,14:00,17.015190005,,,,
7072,22-Oct,15:00,18.146015975,,,,
7072,22-Oct,15:00,18.146015975,,,,
7073,22-Oct,16:00,21.012954985,,,,
7073,22-Oct,16:00,21.012954985,,,,
7074,22-Oct,17:00,23.672350795,,,,
7074,22-Oct,17:00,23.672350795,,,,
7075,22-Oct,18:00,24.771915625,,,,
7075,22-Oct,18:00,24.771915625,,,,
7076,22-Oct,19:00,25.00679532,,,,
7076,22-Oct,19:00,25.00679532,,,,
7077,22-Oct,20:00,25.130662725,,,,
7077,22-Oct,20:00,25.130662725,,,,
7078,22-Oct,21:00,25.311737,,,,
7078,22-Oct,21:00,25.311737,,,,
7079,22-Oct,22:00,25.354117435,,,,
7079,22-Oct,22:00,25.354117435,,,,
7080,22-Oct,23:00,25.845129335,,,,
7080,22-Oct,23:00,25.845129335,,,,
7081,23-Oct,00:00,26.038689525,,,,
7081,23-Oct,00:00,26.038689525,,,,
7082,23-Oct,01:00,26.077154475,,,,
7082,23-Oct,01:00,26.077154475,,,,
7083,23-Oct,02:00,25.961017315,,,,
7083,23-Oct,02:00,25.961017315,,,,
7084,23-Oct,03:00,26.300302985,,,,
7084,23-Oct,03:00,26.300302985,,,,
7085,23-Oct,04:00,26.35114106,,,,
7085,23-Oct,04:00,26.35114106,,,,
7086,23-Oct,05:00,26.130242815,,,,
7086,23-Oct,05:00,26.130242815,,,,
7087,23-Oct,06:00,25.729942105,,,,
7087,23-Oct,06:00,25.729942105,,,,
7088,23-Oct,07:00,24.743667325,,,,
7088,23-Oct,07:00,24.743667325,,,,
7089,23-Oct,08:00,21.546644825,,,,
7089,23-Oct,08:00,21.546644825,,,,
7090,23-Oct,09:00,19.273436475,,,,
7090,23-Oct,09:00,19.273436475,,,,
7091,23-Oct,10:00,16.9527508,,,,
7091,23-Oct,10:00,16.9527508,,,,
7092,23-Oct,11:00,15.33344938,,,,
7092,23-Oct,11:00,15.33344938,,,,
7093,23-Oct,12:00,14.72039467,,,,
7093,23-Oct,12:00,14.72039467,,,,
7094,23-Oct,13:00,14.77714277,,,,
7094,23-Oct,13:00,14.77714277,,,,
7095,23-Oct,14:00,15.841626425,,,,
7095,23-Oct,14:00,15.841626425,,,,
7096,23-Oct,15:00,17.397952235,,,,
7096,23-Oct,15:00,17.397952235,,,,
7097,23-Oct,16:00,19.51504341,,,,
7097,23-Oct,16:00,19.51504341,,,,
7098,23-Oct,17:00,20.931010815,,,,
7098,23-Oct,17:00,20.931010815,,,,
7099,23-Oct,18:00,21.17395434,,,,
7099,23-Oct,18:00,21.17395434,,,,
7100,23-Oct,19:00,21.21323651,,,,
7100,23-Oct,19:00,21.21323651,,,,
7101,23-Oct,20:00,21.13721386,,,,
7101,23-Oct,20:00,21.13721386,,,,
7102,23-Oct,21:00,21.523904895,,,,
7102,23-Oct,21:00,21.523904895,,,,
7103,23-Oct,22:00,21.79776675,,,,
7103,23-Oct,22:00,21.79776675,,,,
7104,23-Oct,23:00,22.07596014,,,,
7104,23-Oct,23:00,22.07596014,,,,
7105,24-Oct,00:00,22.069049645,,,,
7105,24-Oct,00:00,22.069049645,,,,
7106,24-Oct,01:00,23.396322165,,,,
7106,24-Oct,01:00,23.396322165,,,,
7107,24-Oct,02:00,23.568878165,,,,
7107,24-Oct,02:00,23.568878165,,,,
7108,24-Oct,03:00,23.722362895,,,,
7108,24-Oct,03:00,23.722362895,,,,
7109,24-Oct,04:00,24.284266115,,,,
7109,24-Oct,04:00,24.284266115,,,,
7110,24-Oct,05:00,24.51299448,,,,
7110,24-Oct,05:00,24.51299448,,,,
7111,24-Oct,06:00,24.468491515,,,,
7111,24-Oct,06:00,24.468491515,,,,
7112,24-Oct,07:00,23.84053866,,,,
7112,24-Oct,07:00,23.84053866,,,,
7113,24-Oct,08:00,22.6188174,,,,
7113,24-Oct,08:00,22.6188174,,,,
7114,24-Oct,09:00,20.541816685,,,,
7114,24-Oct,09:00,20.541816685,,,,
7115,24-Oct,10:00,18.697275275,,,,
7115,24-Oct,10:00,18.697275275,,,,
7116,24-Oct,11:00,17.61086963,,,,
7116,24-Oct,11:00,17.61086963,,,,
7117,24-Oct,12:00,16.814276545,,,,
7117,24-Oct,12:00,16.814276545,,,,
7118,24-Oct,13:00,16.352802915,,,,
7118,24-Oct,13:00,16.352802915,,,,
7119,24-Oct,14:00,16.78678339,,,,
7119,24-Oct,14:00,16.78678339,,,,
7120,24-Oct,15:00,18.02350397,,,,
7120,24-Oct,15:00,18.02350397,,,,
7121,24-Oct,16:00,20.55373995,,,,
7121,24-Oct,16:00,20.55373995,,,,
7122,24-Oct,17:00,23.24228058,,,,
7122,24-Oct,17:00,23.24228058,,,,
7123,24-Oct,18:00,23.28048929,,,,
7123,24-Oct,18:00,23.28048929,,,,
7124,24-Oct,19:00,23.18306753,,,,
7124,24-Oct,19:00,23.18306753,,,,
7125,24-Oct,20:00,23.04529545,,,,
7125,24-Oct,20:00,23.04529545,,,,
7126,24-Oct,21:00,23.07319683,,,,
7126,24-Oct,21:00,23.07319683,,,,
7127,24-Oct,22:00,22.903853875,,,,
7127,24-Oct,22:00,22.903853875,,,,
7128,24-Oct,23:00,22.90724422,,,,
7128,24-Oct,23:00,22.90724422,,,,
7129,25-Oct,00:00,22.871821895,,,,
7129,25-Oct,00:00,22.871821895,,,,
7130,25-Oct,01:00,23.17853948,,,,
7130,25-Oct,01:00,23.17853948,,,,
7131,25-Oct,02:00,23.38602016,,,,
7131,25-Oct,02:00,23.38602016,,,,
7132,25-Oct,03:00,23.455278565,,,,
7132,25-Oct,03:00,23.455278565,,,,
7133,25-Oct,04:00,23.583680755,,,,
7133,25-Oct,04:00,23.583680755,,,,
7134,25-Oct,05:00,23.536074345,,,,
7134,25-Oct,05:00,23.536074345,,,,
7135,25-Oct,06:00,23.313862645,,,,
7135,25-Oct,06:00,23.313862645,,,,
7136,25-Oct,07:00,22.632498835,,,,
7136,25-Oct,07:00,22.632498835,,,,
7137,25-Oct,08:00,20.41839663,,,,
7137,25-Oct,08:00,20.41839663,,,,
7138,25-Oct,09:00,19.421757155,,,,
7138,25-Oct,09:00,19.421757155,,,,
7139,25-Oct,10:00,18.321071155,,,,
7139,25-Oct,10:00,18.321071155,,,,
7140,25-Oct,11:00,16.09755865,,,,
7140,25-Oct,11:00,16.09755865,,,,
7141,25-Oct,12:00,14.316433045,,,,
7141,25-Oct,12:00,14.316433045,,,,
7142,25-Oct,13:00,14.03558662,,,,
7142,25-Oct,13:00,14.03558662,,,,
7143,25-Oct,14:00,14.64145143,,,,
7143,25-Oct,14:00,14.64145143,,,,
7144,25-Oct,15:00,15.924759015,,,,
7144,25-Oct,15:00,15.924759015,,,,
7145,25-Oct,16:00,17.24469859,,,,
7145,25-Oct,16:00,17.24469859,,,,
7146,25-Oct,17:00,17.971003255,,,,
7146,25-Oct,17:00,17.971003255,,,,
7147,25-Oct,18:00,17.90160475,,,,
7147,25-Oct,18:00,17.90160475,,,,
7148,25-Oct,19:00,18.313449685,,,,
7148,25-Oct,19:00,18.313449685,,,,
7149,25-Oct,20:00,18.497928575,,,,
7149,25-Oct,20:00,18.497928575,,,,
7150,25-Oct,21:00,17.97514184,,,,
7150,25-Oct,21:00,17.97514184,,,,
7151,25-Oct,22:00,17.86532427,,,,
7151,25-Oct,22:00,17.86532427,,,,
7152,25-Oct,23:00,17.958225875,,,,
7152,25-Oct,23:00,17.958225875,,,,
7153,26-Oct,00:00,18.1072294,,,,
7153,26-Oct,00:00,18.1072294,,,,
7154,26-Oct,01:00,17.87605241,,,,
7154,26-Oct,01:00,17.87605241,,,,
7155,26-Oct,02:00,17.47153573,,,,
7155,26-Oct,02:00,17.47153573,,,,
7156,26-Oct,03:00,17.357704335,,,,
7156,26-Oct,03:00,17.357704335,,,,
7157,26-Oct,04:00,17.394023505,,,,
7157,26-Oct,04:00,17.394023505,,,,
7158,26-Oct,05:00,17.354443855,,,,
7158,26-Oct,05:00,17.354443855,,,,
7159,26-Oct,06:00,17.135390795,,,,
7159,26-Oct,06:00,17.135390795,,,,
7160,26-Oct,07:00,17.527245595,,,,
7160,26-Oct,07:00,17.527245595,,,,
7161,26-Oct,08:00,17.87729819,,,,
7161,26-Oct,08:00,17.87729819,,,,
7162,26-Oct,09:00,16.522905025,,,,
7162,26-Oct,09:00,16.522905025,,,,
7163,26-Oct,10:00,14.81739606,,,,
7163,26-Oct,10:00,14.81739606,,,,
7164,26-Oct,11:00,13.569649955,,,,
7164,26-Oct,11:00,13.569649955,,,,
7165,26-Oct,12:00,12.967645255,,,,
7165,26-Oct,12:00,12.967645255,,,,
7166,26-Oct,13:00,13.129423335,,,,
7166,26-Oct,13:00,13.129423335,,,,
7167,26-Oct,14:00,15.160522285,,,,
7167,26-Oct,14:00,15.160522285,,,,
7168,26-Oct,15:00,18.724112565,,,,
7168,26-Oct,15:00,18.724112565,,,,
7169,26-Oct,16:00,21.884500975,,,,
7169,26-Oct,16:00,21.884500975,,,,
7170,26-Oct,17:00,23.504975245,,,,
7170,26-Oct,17:00,23.504975245,,,,
7171,26-Oct,18:00,23.90657862,,,,
7171,26-Oct,18:00,23.90657862,,,,
7172,26-Oct,19:00,24.181622235,,,,
7172,26-Oct,19:00,24.181622235,,,,
7173,26-Oct,20:00,24.46753124,,,,
7173,26-Oct,20:00,24.46753124,,,,
7174,26-Oct,21:00,24.992599615,,,,
7174,26-Oct,21:00,24.992599615,,,,
7175,26-Oct,22:00,25.596186435,,,,
7175,26-Oct,22:00,25.596186435,,,,
7176,26-Oct,23:00,26.300375985,,,,
7176,26-Oct,23:00,26.300375985,,,,
7177,27-Oct,00:00,27.08088081,,,,
7177,27-Oct,00:00,27.08088081,,,,
7178,27-Oct,01:00,27.846458575,,,,
7178,27-Oct,01:00,27.846458575,,,,
7179,27-Oct,02:00,28.54528604,,,,
7179,27-Oct,02:00,28.54528604,,,,
7180,27-Oct,03:00,29.111744335,,,,
7180,27-Oct,03:00,29.111744335,,,,
7181,27-Oct,04:00,29.72823523,,,,
7181,27-Oct,04:00,29.72823523,,,,
7182,27-Oct,05:00,30.40927595,,,,
7182,27-Oct,05:00,30.40927595,,,,
7183,27-Oct,06:00,31.3860653,,,,
7183,27-Oct,06:00,31.3860653,,,,
7184,27-Oct,07:00,31.815556115,,,,
7184,27-Oct,07:00,31.815556115,,,,
7185,27-Oct,08:00,28.22176318,,,,
7185,27-Oct,08:00,28.22176318,,,,
7186,27-Oct,09:00,25.50815499,,,,
7186,27-Oct,09:00,25.50815499,,,,
7187,27-Oct,10:00,23.55324303,,,,
7187,27-Oct,10:00,23.55324303,,,,
7188,27-Oct,11:00,22.198773015,,,,
7188,27-Oct,11:00,22.198773015,,,,
7189,27-Oct,12:00,21.486067485,,,,
7189,27-Oct,12:00,21.486067485,,,,
7190,27-Oct,13:00,21.37611207,,,,
7190,27-Oct,13:00,21.37611207,,,,
7191,27-Oct,14:00,22.01923133,,,,
7191,27-Oct,14:00,22.01923133,,,,
7192,27-Oct,15:00,23.62598151,,,,
7192,27-Oct,15:00,23.62598151,,,,
7193,27-Oct,16:00,26.55508845,,,,
7193,27-Oct,16:00,26.55508845,,,,
7194,27-Oct,17:00,28.96701631,,,,
7194,27-Oct,17:00,28.96701631,,,,
7195,27-Oct,18:00,30.220385735,,,,
7195,27-Oct,18:00,30.220385735,,,,
7196,27-Oct,19:00,31.391078065,,,,
7196,27-Oct,19:00,31.391078065,,,,
7197,27-Oct,20:00,32.324022315,,,,
7197,27-Oct,20:00,32.324022315,,,,
7198,27-Oct,21:00,32.98485553,,,,
7198,27-Oct,21:00,32.98485553,,,,
7199,27-Oct,22:00,34.08607741,,,,
7199,27-Oct,22:00,34.08607741,,,,
7200,27-Oct,23:00,34.789111815,,,,
7200,27-Oct,23:00,34.789111815,,,,
7201,28-Oct,00:00,35.24033612,,,,
7201,28-Oct,00:00,35.24033612,,,,
7202,28-Oct,01:00,36.01381087,,,,
7202,28-Oct,01:00,36.01381087,,,,
7203,28-Oct,02:00,35.046363755,,,,
7203,28-Oct,02:00,35.046363755,,,,
7204,28-Oct,03:00,34.41537084,,,,
7204,28-Oct,03:00,34.41537084,,,,
7205,28-Oct,04:00,34.18175192,,,,
7205,28-Oct,04:00,34.18175192,,,,
7206,28-Oct,05:00,34.08831518,,,,
7206,28-Oct,05:00,34.08831518,,,,
7207,28-Oct,06:00,34.03508593,,,,
7207,28-Oct,06:00,34.03508593,,,,
7208,28-Oct,07:00,33.72482866,,,,
7208,28-Oct,07:00,33.72482866,,,,
7209,28-Oct,08:00,32.61212988,,,,
7209,28-Oct,08:00,32.61212988,,,,
7210,28-Oct,09:00,31.12151416,,,,
7210,28-Oct,09:00,31.12151416,,,,
7211,28-Oct,10:00,29.60707871,,,,
7211,28-Oct,10:00,29.60707871,,,,
7212,28-Oct,11:00,28.48705349,,,,
7212,28-Oct,11:00,28.48705349,,,,
7213,28-Oct,12:00,28.03422238,,,,
7213,28-Oct,12:00,28.03422238,,,,
7214,28-Oct,13:00,28.161553955,,,,
7214,28-Oct,13:00,28.161553955,,,,
7215,28-Oct,14:00,28.677909125,,,,
7215,28-Oct,14:00,28.677909125,,,,
7216,28-Oct,15:00,29.614997255,,,,
7216,28-Oct,15:00,29.614997255,,,,
7217,28-Oct,16:00,31.43123991,,,,
7217,28-Oct,16:00,31.43123991,,,,
7218,28-Oct,17:00,33.522244025,,,,
7218,28-Oct,17:00,33.522244025,,,,
7219,28-Oct,18:00,33.47349297,,,,
7219,28-Oct,18:00,33.47349297,,,,
7220,28-Oct,19:00,33.52526413,,,,
7220,28-Oct,19:00,33.52526413,,,,
7221,28-Oct,20:00,33.76585938,,,,
7221,28-Oct,20:00,33.76585938,,,,
7222,28-Oct,21:00,33.913259165,,,,
7222,28-Oct,21:00,33.913259165,,,,
7223,28-Oct,22:00,33.92771611,,,,
7223,28-Oct,22:00,33.92771611,,,,
7224,28-Oct,23:00,33.88271026,,,,
7224,28-Oct,23:00,33.88271026,,,,
7225,29-Oct,00:00,33.89990212,,,,
7225,29-Oct,00:00,33.89990212,,,,
7226,29-Oct,01:00,33.987794125,,,,
7226,29-Oct,01:00,33.987794125,,,,
7227,29-Oct,02:00,34.0858597,,,,
7227,29-Oct,02:00,34.0858597,,,,
7228,29-Oct,03:00,34.074126235,,,,
7228,29-Oct,03:00,34.074126235,,,,
7229,29-Oct,04:00,34.150648525,,,,
7229,29-Oct,04:00,34.150648525,,,,
7230,29-Oct,05:00,34.25639818,,,,
7230,29-Oct,05:00,34.25639818,,,,
7231,29-Oct,06:00,34.322658715,,,,
7231,29-Oct,06:00,34.322658715,,,,
7232,29-Oct,07:00,34.01791496,,,,
7232,29-Oct,07:00,34.01791496,,,,
7233,29-Oct,08:00,32.691256405,,,,
7233,29-Oct,08:00,32.691256405,,,,
7234,29-Oct,09:00,31.16570103,,,,
7234,29-Oct,09:00,31.16570103,,,,
7235,29-Oct,10:00,29.521062085,,,,
7235,29-Oct,10:00,29.521062085,,,,
7236,29-Oct,11:00,27.902078965,,,,
7236,29-Oct,11:00,27.902078965,,,,
7237,29-Oct,12:00,26.686291745,,,,
7237,29-Oct,12:00,26.686291745,,,,
7238,29-Oct,13:00,26.28139662,,,,
7238,29-Oct,13:00,26.28139662,,,,
7239,29-Oct,14:00,26.51204214,,,,
7239,29-Oct,14:00,26.51204214,,,,
7240,29-Oct,15:00,27.247297615,,,,
7240,29-Oct,15:00,27.247297615,,,,
7241,29-Oct,16:00,28.53497813,,,,
7241,29-Oct,16:00,28.53497813,,,,
7242,29-Oct,17:00,29.746886505,,,,
7242,29-Oct,17:00,29.746886505,,,,
7243,29-Oct,18:00,30.4163803,,,,
7243,29-Oct,18:00,30.4163803,,,,
7244,29-Oct,19:00,30.82958428,,,,
7244,29-Oct,19:00,30.82958428,,,,
7245,29-Oct,20:00,31.30533242,,,,
7245,29-Oct,20:00,31.30533242,,,,
7246,29-Oct,21:00,31.798021305,,,,
7246,29-Oct,21:00,31.798021305,,,,
7247,29-Oct,22:00,32.075627485,,,,
7247,29-Oct,22:00,32.075627485,,,,
7248,29-Oct,23:00,32.153960495,,,,
7248,29-Oct,23:00,32.153960495,,,,
7249,30-Oct,00:00,32.182167115,,,,
7249,30-Oct,00:00,32.182167115,,,,
7250,30-Oct,01:00,32.162765375,,,,
7250,30-Oct,01:00,32.162765375,,,,
7251,30-Oct,02:00,32.265922765,,,,
7251,30-Oct,02:00,32.265922765,,,,
7252,30-Oct,03:00,32.206394875,,,,
7252,30-Oct,03:00,32.206394875,,,,
7253,30-Oct,04:00,32.245074895,,,,
7253,30-Oct,04:00,32.245074895,,,,
7254,30-Oct,05:00,32.16350958,,,,
7254,30-Oct,05:00,32.16350958,,,,
7255,30-Oct,06:00,32.03785255,,,,
7255,30-Oct,06:00,32.03785255,,,,
7256,30-Oct,07:00,31.75534044,,,,
7256,30-Oct,07:00,31.75534044,,,,
7257,30-Oct,08:00,30.24903145,,,,
7257,30-Oct,08:00,30.24903145,,,,
7258,30-Oct,09:00,28.44165505,,,,
7258,30-Oct,09:00,28.44165505,,,,
7259,30-Oct,10:00,26.551176835,,,,
7259,30-Oct,10:00,26.551176835,,,,
7260,30-Oct,11:00,25.108005805,,,,
7260,30-Oct,11:00,25.108005805,,,,
7261,30-Oct,12:00,24.30613875,,,,
7261,30-Oct,12:00,24.30613875,,,,
7262,30-Oct,13:00,24.424888895,,,,
7262,30-Oct,13:00,24.424888895,,,,
7263,30-Oct,14:00,25.039872065,,,,
7263,30-Oct,14:00,25.039872065,,,,
7264,30-Oct,15:00,25.983879635,,,,
7264,30-Oct,15:00,25.983879635,,,,
7265,30-Oct,16:00,27.37671184,,,,
7265,30-Oct,16:00,27.37671184,,,,
7266,30-Oct,17:00,28.609608865,,,,
7266,30-Oct,17:00,28.609608865,,,,
7267,30-Oct,18:00,29.09008324,,,,
7267,30-Oct,18:00,29.09008324,,,,
7268,30-Oct,19:00,29.56398185,,,,
7268,30-Oct,19:00,29.56398185,,,,
7269,30-Oct,20:00,29.96532088,,,,
7269,30-Oct,20:00,29.96532088,,,,
7270,30-Oct,21:00,30.361428155,,,,
7270,30-Oct,21:00,30.361428155,,,,
7271,30-Oct,22:00,30.682073985,,,,
7271,30-Oct,22:00,30.682073985,,,,
7272,30-Oct,23:00,30.819657415,,,,
7272,30-Oct,23:00,30.819657415,,,,
7273,31-Oct,00:00,30.944436475,,,,
7273,31-Oct,00:00,30.944436475,,,,
7274,31-Oct,01:00,30.994083495,,,,
7274,31-Oct,01:00,30.994083495,,,,
7275,31-Oct,02:00,31.102943215,,,,
7275,31-Oct,02:00,31.102943215,,,,
7276,31-Oct,03:00,31.14569655,,,,
7276,31-Oct,03:00,31.14569655,,,,
7277,31-Oct,04:00,30.958907355,,,,
7277,31-Oct,04:00,30.958907355,,,,
7278,31-Oct,05:00,30.692158275,,,,
7278,31-Oct,05:00,30.692158275,,,,
7279,31-Oct,06:00,30.488418545,,,,
7279,31-Oct,06:00,30.488418545,,,,
7280,31-Oct,07:00,30.083152825,,,,
7280,31-Oct,07:00,30.083152825,,,,
7281,31-Oct,08:00,28.903472015,,,,
7281,31-Oct,08:00,28.903472015,,,,
7282,31-Oct,09:00,27.62055467,,,,
7282,31-Oct,09:00,27.62055467,,,,
7283,31-Oct,10:00,26.34038284,,,,
7283,31-Oct,10:00,26.34038284,,,,
7284,31-Oct,11:00,25.204789215,,,,
7284,31-Oct,11:00,25.204789215,,,,
7285,31-Oct,12:00,24.21822931,,,,
7285,31-Oct,12:00,24.21822931,,,,
7286,31-Oct,13:00,23.69731639,,,,
7286,31-Oct,13:00,23.69731639,,,,
7287,31-Oct,14:00,23.655277485,,,,
7287,31-Oct,14:00,23.655277485,,,,
7288,31-Oct,15:00,23.995712285,,,,
7288,31-Oct,15:00,23.995712285,,,,
7289,31-Oct,16:00,24.835194195,,,,
7289,31-Oct,16:00,24.835194195,,,,
7290,31-Oct,17:00,25.21804221,,,,
7290,31-Oct,17:00,25.21804221,,,,
7291,31-Oct,18:00,24.811925245,,,,
7291,31-Oct,18:00,24.811925245,,,,
7292,31-Oct,19:00,24.41068571,,,,
7292,31-Oct,19:00,24.41068571,,,,
